function/KAN type,epoch,lr,train loss,train accuracy,test loss,test accuracy,F1,run time,param num
fixed_sin,8,0.02,0.7126488449858196,0.77415,0.7546014416559487,0.76,0.7570662518520745,3.678,79510
fixed_sin,9,0.02,0.6213244634714208,0.80475,0.6375244816017759,0.7999,0.7978918394475949,3.7064,79510
random_sin,0,0.02,0.26085441175506696,0.9216666666666666,0.28452759183302617,0.9143,0.9126106895837065,7.4046,79510
random_sin,1,0.02,0.20003244592381247,0.93935,0.2266611350199006,0.934,0.9331900045862854,7.4738,79510
random_sin,2,0.02,0.19222391933810387,0.9413833333333333,0.24079292147586442,0.9325,0.9316525396139141,7.5463,79510
random_sin,3,0.02,0.20786557577526582,0.9363666666666667,0.2458272050579737,0.9303,0.9293264581251574,7.5742,79510
random_sin,4,0.02,0.18506196699837948,0.9449166666666666,0.23151316378372394,0.9357,0.9351606008482678,7.5859,79510
random_sin,5,0.02,0.1874376315974009,0.9432666666666667,0.23415249702965568,0.9318,0.9307013829882289,7.6009,79510
random_sin,6,0.02,0.16033014327660997,0.9506333333333333,0.22414243739442366,0.9357,0.9346871842457685,7.6155,79510
random_sin,7,0.02,0.2093263751646476,0.9364,0.2683210664244879,0.9245,0.9234897465673427,7.6077,79510
random_sin,8,0.02,0.17732570138074824,0.94545,0.24476050408438418,0.9351,0.9339845114915419,7.5219,79510
random_sin,9,0.02,0.15273806611413576,0.9525333333333333,0.23004067037699472,0.941,0.9403454322608831,7.5132,79510
ranged_sin,0,0.02,0.6673434841226159,0.7898,0.6910260970805101,0.7835,0.782680039246638,7.5464,79510
ranged_sin,1,0.02,0.5995778702755472,0.8162833333333334,0.587499437153719,0.8189,0.8141952549046195,7.8308,79510
ranged_sin,2,0.02,0.5850093938044901,0.8165333333333333,0.6067909884984326,0.8113,0.807479120711648,7.5512,79510
ranged_sin,3,0.02,0.7370222133042207,0.7691,0.7779867800937337,0.7594,0.7576262130389104,7.5395,79510
ranged_sin,4,0.02,0.6040014449213105,0.8123833333333333,0.6293476806704406,0.8054,0.8030232598074271,7.5509,79510
ranged_sin,5,0.02,0.5616817964451399,0.8285166666666667,0.5757779126903814,0.8258,0.8232051941784562,7.6508,79510
ranged_sin,6,0.02,0.71348575718685,0.7646333333333334,0.7465834144953709,0.7635,0.7556214706612909,7.6755,79510
ranged_sin,7,0.02,0.5897986053753255,0.82135,0.6207563828226108,0.8155,0.8106611446150046,7.5644,79510
ranged_sin,8,0.02,0.7010341109211511,0.77815,0.7220532733733487,0.7782,0.7711787810471741,8.7545,79510
ranged_sin,9,0.02,0.6347161366868375,0.79255,0.6783470283648011,0.7802,0.7763192777430387,8.1526,79510
fixed_sin,0,0.03,1.1716282670177631,0.625,1.1434419887840368,0.6258,0.6134088023064767,3.8867,79510
fixed_sin,1,0.03,0.8779037803856294,0.7271666666666666,0.8725410772926488,0.728,0.7212979355971194,3.8239,79510
fixed_sin,2,0.03,0.9876976092296369,0.6956333333333333,1.001470551748944,0.6918,0.6856945751691294,3.8158,79510
fixed_sin,3,0.03,0.7340783067921332,0.7703666666666666,0.7418271585065088,0.7648,0.7602045090504139,3.7674,79510
fixed_sin,4,0.03,0.8693889337244318,0.73215,0.876447763602445,0.733,0.7300840807303104,3.9863,79510
fixed_sin,5,0.03,0.8524098090652718,0.7417666666666667,0.8465735974015703,0.74,0.7350626004616465,3.7965,79510
fixed_sin,6,0.03,1.1350375292524855,0.6602,1.1872349337787385,0.6522,0.6490493639015157,3.8256,79510
fixed_sin,7,0.03,1.0733809214093284,0.6791,1.0747204897510019,0.6712,0.665188417380406,3.9116,79510
fixed_sin,8,0.03,0.9631860979012589,0.6966333333333333,0.9596768733422467,0.6997,0.6943950189436104,3.9271,79510
fixed_sin,9,0.03,1.0231639604959915,0.6793333333333333,1.0129586982119614,0.684,0.6671310725486033,3.912,79510
random_sin,0,0.03,0.3364001068590419,0.8994166666666666,0.3662631968510853,0.8952,0.8943717277303364,8.3952,79510
random_sin,1,0.03,0.3199998365004243,0.9086166666666666,0.3366701437670524,0.9102,0.9089289338498452,9.8486,79510
random_sin,2,0.03,0.27248211025889874,0.9234,0.2990718708094803,0.9164,0.9155257969853487,8.696,79510
random_sin,3,0.03,0.3182318157145082,0.90585,0.3627809531583338,0.8959,0.8948565277793723,9.0379,79510
random_sin,4,0.03,0.264036028743235,0.9232333333333334,0.3020033233288889,0.9174,0.9167673560076478,8.1169,79510
random_sin,5,0.03,0.2849042642909263,0.9185,0.34302339900973117,0.907,0.9058440517967847,8.2102,79510
random_sin,6,0.03,0.24306045741096996,0.93045,0.30623333933496266,0.9233,0.9224624568533468,8.3712,79510
random_sin,7,0.03,0.2902247074312334,0.9159166666666667,0.34515910261536054,0.9091,0.908323788608423,8.7016,79510
random_sin,8,0.03,0.2593054422683744,0.9270166666666667,0.33173019226913336,0.9148,0.9141297465663003,8.2699,79510
random_sin,9,0.03,0.26685578040460917,0.92355,0.33853417671445735,0.9149,0.9137724805934513,8.2337,79510
ranged_sin,0,0.03,1.0283495755846312,0.6633833333333333,1.0534038558887069,0.6611,0.6455268610299164,8.103,79510
ranged_sin,1,0.03,0.8241980705243438,0.72025,0.8407414724492723,0.7212,0.7144091876479284,8.1225,79510
ranged_sin,2,0.03,0.8252020943393585,0.71375,0.8498839568939938,0.7056,0.6898475171370467,8.3552,79510
ranged_sin,3,0.03,0.8920795267134078,0.6954666666666667,0.9294295848175219,0.686,0.6734610153537121,8.4054,79510
ranged_sin,4,0.03,0.820192493450667,0.7297833333333333,0.8520878456580411,0.7226,0.7135568506245542,8.0493,79510
ranged_sin,5,0.03,0.8434512751188867,0.7188333333333333,0.8548974506794267,0.7223,0.7116634634009507,8.1708,79510
ranged_sin,6,0.03,0.866556542863978,0.7171,0.908147264627894,0.7101,0.6956502577981563,8.1611,79510
ranged_sin,7,0.03,0.8437652338796587,0.7156833333333333,0.8773225900853515,0.7075,0.6978952810035703,8.0182,79510
ranged_sin,8,0.03,0.7881544583451265,0.7375333333333334,0.8262765467356724,0.7332,0.7251140901674277,7.9709,79510
ranged_sin,9,0.03,0.9669984424355696,0.6841,1.001782983921136,0.6747,0.6635622960933433,7.922,79510
fixed_sin,0,0.04,1.1969340259967836,0.6348833333333334,1.198929104455717,0.6363,0.623975530756934,3.7607,79510
fixed_sin,1,0.04,1.3981644831486602,0.54455,1.3959329405407996,0.5439,0.5369298569802352,3.8373,79510
fixed_sin,2,0.04,1.2926170996257238,0.5862333333333334,1.3243723674944252,0.5752,0.562822962468114,3.7023,79510
fixed_sin,3,0.04,1.3513060225479638,0.5820833333333333,1.4015715243710074,0.5793,0.5753303409455611,3.708,79510
fixed_sin,4,0.04,1.1711254038536218,0.6294833333333333,1.1760285733991367,0.6329,0.6195251098074946,3.7445,79510
fixed_sin,5,0.04,1.0250053692982395,0.6771,1.0422106616815943,0.677,0.6690167238661473,3.962,79510
fixed_sin,6,0.04,1.349174905052063,0.56965,1.3312573011513729,0.5793,0.5744289116176793,3.7462,79510
fixed_sin,7,0.04,1.2405357629632645,0.6036666666666667,1.2800898927791862,0.5943,0.5870973593739494,3.7806,79510
fixed_sin,8,0.04,1.0330055163486171,0.6707166666666666,1.0072015523910522,0.676,0.6657206054805562,3.8629,79510
fixed_sin,9,0.04,1.414576987467849,0.5655833333333333,1.4178126218971934,0.5642,0.5499788774983048,3.8399,79510
random_sin,0,0.04,0.4225821033644397,0.88405,0.4058273552685596,0.886,0.8838469837300871,8.381,79510
random_sin,1,0.04,0.36941235407249634,0.8971833333333333,0.37811499845331453,0.8987,0.8974693748004349,8.1282,79510
random_sin,2,0.04,0.3348452269431275,0.90705,0.3597506117728201,0.9046,0.9036072877701834,8.2331,79510
random_sin,3,0.04,0.3790724819530048,0.8937833333333334,0.4272002355213378,0.8833,0.8820266588162079,8.1122,79510
random_sin,4,0.04,0.3229599119996084,0.91355,0.35085450391623246,0.9085,0.9080513007208009,7.967,79510
random_sin,5,0.04,0.38674339514646705,0.8935666666666666,0.4249852772351283,0.8868,0.8861415643729652,8.1859,79510
random_sin,6,0.04,0.31410052005582845,0.9175833333333333,0.3655098488192507,0.9129,0.9118034837607757,8.0634,79510
random_sin,7,0.04,0.35509494076897974,0.9054166666666666,0.4066686952000211,0.8982,0.8962313949598275,8.1965,79510
random_sin,8,0.04,0.36857041013615727,0.9008833333333334,0.4194473065762146,0.897,0.8961289322733382,7.9788,79510
random_sin,9,0.04,0.4126830344745663,0.8884,0.4439242710685654,0.8872,0.8864158913384159,8.034,79510
ranged_sin,0,0.04,1.2510133763747429,0.5818666666666666,1.2603195753826457,0.5802,0.569998705246366,8.0895,79510
ranged_sin,1,0.04,1.1162020772504908,0.6159833333333333,1.1093421420853609,0.6244,0.613963364121801,8.1641,79510
ranged_sin,2,0.04,1.294318137138383,0.5918333333333333,1.2617468784569175,0.5977,0.585410314208428,7.9739,79510
ranged_sin,3,0.04,1.1621887141199254,0.6128166666666667,1.163560960323188,0.6201,0.6082418721352985,8.1258,79510
ranged_sin,4,0.04,1.2281327138958709,0.5965666666666667,1.2157934163786044,0.604,0.5899770109707616,10.3383,79510
ranged_sin,5,0.04,1.145500340314308,0.6282666666666666,1.1347334821512745,0.6299,0.6204974363542413,8.3484,79510
ranged_sin,6,0.04,1.3159401100962909,0.5946833333333333,1.3536636146010868,0.594,0.5887923629078957,8.5122,79510
ranged_sin,7,0.04,1.1172725612929126,0.6412666666666667,1.1290149223652615,0.639,0.6376036668655213,8.1912,79510
ranged_sin,8,0.04,1.272084714761421,0.6040833333333333,1.2683287741272313,0.6047,0.5831357546197873,7.9926,79510
ranged_sin,9,0.04,1.1254964829889187,0.6512333333333333,1.1643167715163747,0.6533,0.6432064877006141,8.3575,79510
fixed_sin,0,0.05,1.9147495721448968,0.3289,1.9297012607003474,0.3242,0.3030282965779515,3.8258,79510
fixed_sin,1,0.05,1.868348706632789,0.3375,1.9007843732833862,0.3324,0.3132284197330288,3.9633,79510
fixed_sin,2,0.05,2.0957341762239743,0.2566,2.091731665240731,0.2554,0.23765797366673874,3.7891,79510
fixed_sin,3,0.05,2.179007936769457,0.24236666666666667,2.2013507595487463,0.2431,0.23097164395896547,3.7666,79510
fixed_sin,4,0.05,2.1529139744193313,0.2793,2.1667944792729275,0.2744,0.24665794964804072,3.9059,79510
fixed_sin,5,0.05,2.062677979723477,0.26485,2.0792904287386853,0.2621,0.2459349009083462,3.962,79510
fixed_sin,6,0.05,2.3670309503703737,0.21593333333333334,2.3750474999664695,0.2169,0.21337808145917606,3.9898,79510
fixed_sin,7,0.05,2.082776000504809,0.28401666666666664,2.0850909599073373,0.2851,0.26016256135147414,4.0463,79510
fixed_sin,8,0.05,2.1935543578062484,0.2587,2.1916991092596843,0.2609,0.24130662595486627,4.0006,79510
fixed_sin,9,0.05,2.3486390456970314,0.2342,2.3816541630751007,0.228,0.21129734729523997,4.1251,79510
random_sin,0,0.05,0.4948472134483013,0.8697166666666667,0.5180715307961129,0.8637,0.8615681044783668,8.3715,79510
random_sin,1,0.05,0.4993383606264332,0.8641833333333333,0.5309100559894826,0.8585,0.8590234278257688,8.3,79510
random_sin,2,0.05,0.43687097789016743,0.8871,0.49898438116203353,0.8799,0.8784169185297092,8.0833,79510
random_sin,3,0.05,0.4544836391867605,0.8852166666666667,0.4885756067967244,0.8785,0.8759337642772096,8.1148,79510
random_sin,4,0.05,0.4546969836629403,0.8817666666666667,0.4781343703674283,0.8803,0.8786765035193053,8.3202,79510
random_sin,5,0.05,0.45220061708122555,0.88515,0.47362142490448467,0.8822,0.8809605366594516,8.4797,79510
random_sin,6,0.05,0.45440960744582515,0.8837333333333334,0.47839336650102005,0.8796,0.878055391563862,7.8984,79510
random_sin,7,0.05,0.4571342249510131,0.8842333333333333,0.48054128925606704,0.8811,0.880499598802879,8.0915,79510
random_sin,8,0.05,0.4893054208084782,0.87735,0.4968341996976335,0.8761,0.8745025277757341,8.0939,79510
random_sin,9,0.05,0.456965726131061,0.8849166666666667,0.48739587816937713,0.8843,0.8824870920705074,8.0385,79510
ranged_sin,0,0.05,1.2282669168672582,0.5933666666666667,1.2307203700588008,0.5903,0.5766094514664775,7.988,79510
ranged_sin,1,0.05,1.16636599425568,0.60975,1.1865828754795584,0.6031,0.5834513239275319,8.075,79510
ranged_sin,2,0.05,1.214335352309477,0.6139333333333333,1.204099859022031,0.6124,0.59293983918473,8.1111,79510
ranged_sin,3,0.05,1.2327012607156596,0.6023833333333334,1.269562056489811,0.5916,0.5779544147736837,8.2226,79510
ranged_sin,4,0.05,1.2246311093444255,0.5941333333333333,1.2453982184646994,0.5964,0.5823980994241705,8.5205,79510
ranged_sin,5,0.05,1.2245156461877356,0.6091166666666666,1.2412708215652757,0.6118,0.5909214428431387,8.0783,79510
ranged_sin,6,0.05,1.2946668346680559,0.5911166666666666,1.3433362051939508,0.5762,0.5635305843208486,8.0079,79510
ranged_sin,7,0.05,1.2955409280781045,0.5850166666666666,1.3426243271797327,0.5751,0.5550493016861624,8.1778,79510
ranged_sin,8,0.05,1.1204998616470712,0.6345166666666666,1.1373953758531314,0.6302,0.614719549179396,8.0377,79510
ranged_sin,9,0.05,1.1830740718445036,0.6124166666666667,1.2010763131888809,0.6098,0.5972324673199727,8.0926,79510
fixed_sin,0,0.001,0.16545979679425135,0.9536166666666667,0.17131063540816116,0.9491,0.9484361529518776,3.8087,79510
fixed_sin,1,0.001,0.10215990654707177,0.9723833333333334,0.12105199544257514,0.9632,0.962859572713791,3.9408,79510
fixed_sin,2,0.001,0.0708839022221842,0.9816833333333334,0.10010344035787046,0.9697,0.969445327155289,3.8535,79510
fixed_sin,3,0.001,0.05119072687107204,0.9866833333333334,0.08830900727044554,0.9726,0.9723944355760109,3.779,79510
fixed_sin,4,0.001,0.0356444343626658,0.9916,0.08321092550414406,0.9743,0.9740206543928851,3.9143,79510
fixed_sin,5,0.001,0.029980162993869755,0.9927833333333334,0.08517110295101384,0.9741,0.9739093332650555,3.8174,79510
fixed_sin,6,0.001,0.02211344066082931,0.9959666666666667,0.08297397381964193,0.9743,0.9740659711424922,3.7933,79510
fixed_sin,7,0.001,0.01746443412038309,0.9964333333333333,0.08521492754850332,0.9734,0.9731422183721034,3.8709,79510
fixed_sin,8,0.001,0.015605233370454044,0.9968,0.09156325004431701,0.9738,0.9734923919291243,3.8581,79510
fixed_sin,9,0.001,0.013315335187853983,0.99765,0.09343471741552203,0.9731,0.9728224131019498,3.86,79510
random_sin,0,0.001,0.17320083779122022,0.9522,0.180636090499343,0.9463,0.9457904892046669,8.1479,79510
random_sin,1,0.001,0.11137502096982589,0.96915,0.13490928178890402,0.9605,0.9601777116310879,7.9265,79510
random_sin,2,0.001,0.07541974166880792,0.97995,0.11525042656109116,0.9656,0.9652579655515694,8.0119,79510
random_sin,3,0.001,0.05683545721595539,0.9847333333333333,0.1056207223420156,0.9676,0.9673158072724688,8.0359,79510
random_sin,4,0.001,0.043729526170495664,0.9890333333333333,0.10316671311127164,0.9689,0.9686368734757134,8.3321,79510
random_sin,5,0.001,0.0327398743977381,0.99215,0.09550642946313853,0.9694,0.9691270082121075,8.0465,79510
random_sin,6,0.001,0.027863162020141923,0.9933,0.10112744765979043,0.9699,0.9695947316372979,8.0384,79510
random_sin,7,0.001,0.022640976945617432,0.9946166666666667,0.10581602848703664,0.9686,0.9682673412925314,8.0898,79510
random_sin,8,0.001,0.017180135156135205,0.9969166666666667,0.10200516421905463,0.968,0.9676844675455676,8.3048,79510
random_sin,9,0.001,0.017219324953539342,0.99625,0.11439459058745308,0.9668,0.9665474027466043,7.9965,79510
ranged_sin,0,0.001,0.16484450769306883,0.9564833333333334,0.20454134305666208,0.9412,0.9404132032114043,8.2932,79510
ranged_sin,1,0.001,0.11714351912741976,0.9703666666666667,0.1850544951357849,0.9474,0.9467748913496978,8.4026,79510
ranged_sin,2,0.001,0.08430299231770641,0.97865,0.17742342928388885,0.9457,0.9450144957034035,8.0103,79510
ranged_sin,3,0.001,0.06612697296213907,0.9839,0.17505850928544903,0.9471,0.946450316942516,8.1075,79510
ranged_sin,4,0.001,0.07156543288010556,0.98085,0.20116792129542513,0.9395,0.9387692325634933,7.9752,79510
ranged_sin,5,0.001,0.04707418323984977,0.9881666666666666,0.17914301006028513,0.9477,0.9471328559898231,8.2213,79510
ranged_sin,6,0.001,0.04197606929728805,0.98885,0.19420036928398998,0.9427,0.9419108466818766,8.1368,79510
ranged_sin,7,0.001,0.04963795070984224,0.9860333333333333,0.20959075235399852,0.9384,0.9374378351381631,8.073,79510
ranged_sin,8,0.001,0.0431467528675379,0.9882333333333333,0.20217847058128352,0.9421,0.9412343293444673,7.8733,79510
ranged_sin,9,0.001,0.03496662048505806,0.9906166666666667,0.20992246650346216,0.9406,0.9395097333712572,7.7958,79510
fixed_sin,0,0.002,0.1220616515316784,0.9652833333333334,0.13785598355576775,0.9582,0.9578001993413089,3.7217,79510
fixed_sin,1,0.002,0.0794614177338207,0.9779833333333333,0.11505275913128618,0.9651,0.9647781704652749,3.7306,79510
fixed_sin,2,0.002,0.04964914127711707,0.9861166666666666,0.09249298020257099,0.9719,0.9716464359208926,3.8044,79510
fixed_sin,3,0.002,0.03650276946908693,0.9899666666666667,0.09114865995024088,0.9719,0.9716484580944968,3.7405,79510
fixed_sin,4,0.002,0.028503862025314516,0.9917166666666667,0.09365538297021601,0.9723,0.971993906487705,3.7703,79510
fixed_sin,5,0.002,0.028011784974936404,0.99235,0.10586999723936912,0.9693,0.9689346719168116,3.691,79510
fixed_sin,6,0.002,0.027580250528946852,0.99175,0.10379251273876133,0.9704,0.9700844802412538,3.8413,79510
fixed_sin,7,0.002,0.02778788413199634,0.9910666666666667,0.10901811386285806,0.9687,0.9683456430344768,3.7772,79510
fixed_sin,8,0.002,0.019492911249793854,0.9941833333333333,0.09871386105449022,0.9701,0.9698063288716174,3.7394,79510
fixed_sin,9,0.002,0.020554068172089896,0.9936166666666667,0.10950465013171475,0.9677,0.9674156053426428,3.93,79510
random_sin,0,0.002,0.12155347731290088,0.96565,0.13880799584695772,0.9602,0.9598263337069873,7.9734,79510
random_sin,1,0.002,0.0820312992836446,0.9767333333333333,0.12091213022951915,0.9624,0.9620894995187799,7.8272,79510
random_sin,2,0.002,0.0642411525486343,0.9814833333333334,0.11768125139798222,0.9617,0.9613749504635068,7.8066,79510
random_sin,3,0.002,0.04771289490868272,0.9868166666666667,0.10619985018812333,0.9666,0.9662740628751983,7.7242,79510
random_sin,4,0.002,0.04078735887551549,0.9886333333333334,0.1110518228842515,0.9668,0.9665102368976346,7.8461,79510
random_sin,5,0.002,0.039645344888203655,0.9882833333333333,0.1158299672166716,0.9645,0.9641695142188567,7.9297,79510
random_sin,6,0.002,0.0259983437788635,0.9927166666666667,0.10628043137736186,0.9682,0.9679457437519563,8.041,79510
random_sin,7,0.002,0.02744230466409783,0.9920833333333333,0.11727557362392427,0.9656,0.9652967789195663,7.9149,79510
random_sin,8,0.002,0.02360630894192993,0.9930666666666667,0.12364812027768655,0.9662,0.9659167524980559,8.0405,79510
random_sin,9,0.002,0.02353672566513386,0.9927,0.12487189739124678,0.9655,0.9651885812744176,8.2338,79510
ranged_sin,0,0.002,0.22999161767012782,0.9340166666666667,0.28671742567590847,0.9142,0.9128893775163984,8.1005,79510
ranged_sin,1,0.002,0.1514780122572298,0.9583,0.22951029887672064,0.9336,0.9326008802394545,7.9926,79510
ranged_sin,2,0.002,0.15215707831045014,0.9541,0.25017365319713664,0.9233,0.9222766285961634,8.0914,79510
ranged_sin,3,0.002,0.11988558950645328,0.9654666666666667,0.23401117786337997,0.9287,0.9275534470770385,7.9141,79510
ranged_sin,4,0.002,0.10685653062358594,0.9680333333333333,0.23012461294687003,0.932,0.9310045642096046,7.9388,79510
ranged_sin,5,0.002,0.1057093505189617,0.96735,0.24513030707076855,0.9266,0.9257913445012294,8.1428,79510
ranged_sin,6,0.002,0.1291768784517609,0.9579666666666666,0.27408139470513837,0.9202,0.9189849224965878,8.2273,79510
ranged_sin,7,0.002,0.10165794706667092,0.9673333333333334,0.25511178325648143,0.9298,0.9288515563758659,7.9975,79510
ranged_sin,8,0.002,0.08040635666843735,0.9747333333333333,0.2210657313424548,0.9378,0.9369977758906588,8.2287,79510
ranged_sin,9,0.002,0.10074301129197086,0.9672,0.2557475345185513,0.9268,0.9258190736819403,8.3189,79510
fixed_sin,0,0.003,0.10760350600242424,0.9693333333333334,0.12743498999506805,0.9613,0.9608600004102368,3.7962,79510
fixed_sin,1,0.003,0.07864079417795865,0.9774833333333334,0.1242755844189554,0.9614,0.9611104270519337,3.7591,79510
fixed_sin,2,0.003,0.05903787244119243,0.9812,0.1179873797246166,0.9623,0.9619176892729626,3.7644,79510
fixed_sin,3,0.003,0.050218070599077735,0.984,0.11478090748060377,0.9657,0.9652643679127714,3.8611,79510
fixed_sin,4,0.003,0.054884358371760866,0.9820833333333333,0.12968071307586565,0.9636,0.9632654102168459,3.7828,79510
fixed_sin,5,0.003,0.049655706556424546,0.9839666666666667,0.1260277114732185,0.9621,0.9617505703123588,3.7788,79510
fixed_sin,6,0.003,0.03606482268386046,0.9880333333333333,0.11763914759042095,0.9656,0.9653817375618109,3.7335,79510
fixed_sin,7,0.003,0.03259853045844576,0.9893,0.11785595215320184,0.9671,0.9668083137175788,3.7895,79510
fixed_sin,8,0.003,0.03313698820898365,0.98925,0.11661809151784581,0.9684,0.9680088450530278,3.883,79510
fixed_sin,9,0.003,0.036785628655827345,0.98765,0.14055852904310748,0.9603,0.9598930050308297,3.8912,79510
random_sin,0,0.003,0.12466998048412647,0.9640833333333333,0.1465270924767491,0.9559,0.955382532337631,7.9004,79510
random_sin,1,0.003,0.09757654996080471,0.97005,0.12740241798459534,0.959,0.9584228641990314,7.9404,79510
random_sin,2,0.003,0.06575031327292212,0.9796666666666667,0.11475640370074518,0.9628,0.962426307926525,7.7959,79510
random_sin,3,0.003,0.055105274269627386,0.9831166666666666,0.11839953833370867,0.9634,0.9630393774363176,7.7661,79510
random_sin,4,0.003,0.05574106233172627,0.9819333333333333,0.12404182664256626,0.9614,0.9608875251766109,7.9781,79510
random_sin,5,0.003,0.053147580227884114,0.9824666666666667,0.11993672720758707,0.964,0.9636836496248551,7.9897,79510
random_sin,6,0.003,0.0382373812414809,0.98805,0.11587913770482217,0.9672,0.966863860220197,7.7475,79510
random_sin,7,0.003,0.041596660347802364,0.9867666666666667,0.1271814618294519,0.9639,0.9636343737413682,7.7977,79510
random_sin,8,0.003,0.02785055802130738,0.9910833333333333,0.11269078453915427,0.9682,0.9679495881479914,7.9148,79510
random_sin,9,0.003,0.030502153326447474,0.9901166666666666,0.12510112341482987,0.9635,0.9630192641240349,7.9438,79510
ranged_sin,0,0.003,0.2040334023884746,0.9423833333333334,0.2471101511815551,0.9283,0.9272479618436126,7.9177,79510
ranged_sin,1,0.003,0.18661471489252948,0.9433,0.2535137028261355,0.9225,0.920477244786883,7.9891,79510
ranged_sin,2,0.003,0.1771827029354219,0.9455333333333333,0.25547663127161135,0.9257,0.9249323405365253,8.0141,79510
ranged_sin,3,0.003,0.1677986808609702,0.94845,0.2541267540199077,0.9242,0.923128280586781,7.9611,79510
