function/KAN type,epoch,lr,train loss,train accuracy,test loss,test accuracy,F1,run time,param num
fixed_sin,6,0.05,2.000348724281864,0.3723666666666667,2.029765491272993,0.3664,0.36341873278854564,3.4922,79510
fixed_sin,7,0.05,1.9581400032744987,0.3695333333333333,1.9774636994501589,0.3658,0.3357504461207682,3.6781,79510
fixed_sin,8,0.05,1.6035688752050339,0.47705,1.6260851431804098,0.465,0.4474906886157031,3.6833,79510
fixed_sin,9,0.05,1.5467983020394087,0.48306666666666664,1.5559627307448418,0.4781,0.4722225206174559,3.9113,79510
fixed_sin,0,0.001,0.17353359351693187,0.9505,0.17745225838605005,0.9459,0.9451878196080298,3.7161,79510
fixed_sin,1,0.001,0.09967768545558395,0.9719833333333333,0.11808088997373013,0.9647,0.9643012226386771,3.5834,79510
fixed_sin,2,0.001,0.07037435416211642,0.9804,0.09810969300470226,0.9703,0.9700122939172378,3.7117,79510
fixed_sin,3,0.001,0.052515233366458275,0.98695,0.09007167128644361,0.9714,0.9711197063254501,3.6697,79510
fixed_sin,4,0.001,0.03733788647188513,0.9906166666666667,0.08366640666566469,0.9748,0.9745873587160956,3.6562,79510
fixed_sin,5,0.001,0.028068211265226035,0.99385,0.08099245055835208,0.9749,0.9746613906546397,3.6155,79510
fixed_sin,6,0.001,0.02261859125076438,0.9954333333333333,0.08354724894161336,0.9741,0.9738997862443263,3.7099,79510
fixed_sin,7,0.001,0.019186868778378295,0.9963166666666666,0.08575650015241573,0.9732,0.9728857500191455,3.7942,79510
fixed_sin,8,0.001,0.014516250506951423,0.99735,0.08885253421473985,0.9721,0.9718408361945651,3.4966,79510
fixed_sin,9,0.001,0.013360178976782412,0.99735,0.09395657797337727,0.9713,0.9711296961137681,3.584,79510
fixed_sin,0,0.013250000000000001,0.3405342608023046,0.8960333333333333,0.3629237535486745,0.8921,0.8911472712000462,3.6518,79510
fixed_sin,1,0.013250000000000001,0.37046247240163876,0.8855833333333333,0.3956955330932786,0.8774,0.875707367488886,3.8301,79510
fixed_sin,2,0.013250000000000001,0.46617300201580725,0.8543166666666666,0.497127782150059,0.8476,0.8452925894340299,3.934,79510
fixed_sin,3,0.013250000000000001,0.3351741453795545,0.89635,0.3567565496607571,0.8921,0.8907557148350413,3.9439,79510
fixed_sin,4,0.013250000000000001,0.4664124723817748,0.8506166666666667,0.5249086162846559,0.8321,0.8287772902007973,3.8822,79510
fixed_sin,5,0.013250000000000001,0.3432178292383771,0.89215,0.3697383315510051,0.8901,0.888395612751005,3.9136,79510
fixed_sin,6,0.013250000000000001,0.35705143086977603,0.88915,0.3864129152694705,0.8806,0.8792719201222832,4.4932,79510
fixed_sin,7,0.013250000000000001,0.33841044664668885,0.8943666666666666,0.375387918298981,0.8853,0.8830867354912508,3.6068,79510
fixed_sin,8,0.013250000000000001,0.317651541268171,0.9008833333333334,0.36058432140808766,0.891,0.8893812513695382,3.5552,79510
fixed_sin,9,0.013250000000000001,0.35684582523540903,0.88905,0.4050025132716082,0.8797,0.8780140565788843,3.6979,79510
fixed_sin,0,0.025500000000000002,0.7534042840192059,0.7601333333333333,0.7804620450089692,0.7532,0.7498225923005479,3.4917,79510
fixed_sin,1,0.025500000000000002,0.7331496474903021,0.7724,0.7571559641391609,0.7651,0.764336951211641,3.5256,79510
fixed_sin,2,0.025500000000000002,0.7788173677379897,0.7587,0.7965113976199156,0.7503,0.7443584335644022,3.5681,79510
fixed_sin,3,0.025500000000000002,0.6703799220163431,0.7932,0.6990161274269129,0.7872,0.7850886466168671,3.5514,79510
fixed_sin,4,0.025500000000000002,0.7896166896896322,0.7532,0.8206935493619578,0.7507,0.7443132896434216,3.4637,79510
fixed_sin,5,0.025500000000000002,0.8053523820282807,0.7508166666666667,0.8719287642817588,0.7346,0.7310255394480809,3.6489,79510
fixed_sin,6,0.025500000000000002,0.6991296534472183,0.7802,0.7285297523448422,0.776,0.7741280405176555,3.5672,79510
fixed_sin,7,0.025500000000000002,0.6864412429172602,0.7876833333333333,0.7368975534180927,0.7749,0.7706464680283662,3.5573,79510
fixed_sin,8,0.025500000000000002,0.8291377361331668,0.74165,0.8333897338171673,0.7392,0.735393276846352,3.7425,79510
fixed_sin,9,0.025500000000000002,0.6652526408910497,0.794,0.668531619534371,0.7915,0.7877022229524134,3.5531,79510
fixed_sin,0,0.037750000000000006,1.1854345963072421,0.62595,1.1902679759226027,0.629,0.6225221597692785,3.5823,79510
fixed_sin,1,0.037750000000000006,1.372056025622496,0.5637833333333333,1.36329060641064,0.5694,0.5570595751177033,3.4294,79510
fixed_sin,2,0.037750000000000006,1.092179231742806,0.6654833333333333,1.1116618204648328,0.6539,0.6440942208673016,3.6863,79510
fixed_sin,3,0.037750000000000006,1.1096347199320031,0.6514833333333333,1.1032652391749582,0.6574,0.6512617069473312,3.5912,79510
fixed_sin,4,0.037750000000000006,0.9457296231217476,0.70885,0.9125458973987847,0.7215,0.7147649608595856,3.7779,79510
fixed_sin,5,0.037750000000000006,1.0565636907177947,0.6683333333333333,1.0621776916798513,0.665,0.6584168454958366,3.7852,79510
fixed_sin,6,0.037750000000000006,1.3725885178234531,0.6089833333333333,1.3324569406782745,0.622,0.5995544777805645,3.6782,79510
fixed_sin,7,0.037750000000000006,1.0943987752074626,0.6647666666666666,1.0722043785699613,0.6745,0.6701054266266547,3.5206,79510
fixed_sin,8,0.037750000000000006,0.933020990699339,0.7124166666666667,0.9380435021060287,0.7116,0.7066236044025326,3.5212,79510
fixed_sin,9,0.037750000000000006,0.9238516215258824,0.7111,0.9091403108493538,0.7069,0.7011324619840535,3.601,79510
fixed_sin,0,0.05,1.9759436637353796,0.30685,1.9848724330306813,0.3027,0.2850677489852931,3.4273,79510
fixed_sin,1,0.05,2.1660818420747705,0.2425,2.160146590251072,0.2456,0.2267402930106201,3.468,79510
fixed_sin,2,0.05,1.9202808167126133,0.31945,1.9152630529585917,0.3178,0.2921440749670263,3.563,79510
fixed_sin,3,0.05,1.9861764075405308,0.30628333333333335,1.9886877149533315,0.3026,0.2847525793971405,3.7058,79510
fixed_sin,4,0.05,1.9659920039969976,0.3116833333333333,1.9925707882376993,0.3087,0.2944895588539983,3.7161,79510
fixed_sin,5,0.05,2.257876205673096,0.26326666666666665,2.2837438621338766,0.2571,0.24041242511688043,3.5326,79510
fixed_sin,6,0.05,2.013089470390572,0.29478333333333334,2.0358504148045924,0.284,0.2714046741526476,3.7486,79510
fixed_sin,7,0.05,2.2095285905703808,0.24728333333333333,2.237603422942435,0.2413,0.23444578793210394,3.5128,79510
fixed_sin,8,0.05,1.8919577505796956,0.32521666666666665,1.9038815460387308,0.3296,0.3075504851486405,3.9275,79510
fixed_sin,9,0.05,1.8673160787838607,0.33481666666666665,1.8817740230803277,0.3366,0.3196625518941774,3.4652,79510
