function/KAN type,epoch,lr,train loss,train accuracy,test loss,test accuracy,F1,run time,param num
fixed_sin,8,0.03,0.7056133547571423,0.7757166666666667,0.7052836240666687,0.777,0.7727485736405528,3.5604,79510
fixed_sin,9,0.03,0.889906020592779,0.7187,0.9049352601075628,0.7157,0.7134140365872879,3.5271,79510
fixed_sin,0,0.04,1.190058596289234,0.6121166666666666,1.181917114622274,0.6164,0.6119443635593009,3.4845,79510
fixed_sin,1,0.04,1.1851192727399025,0.6089333333333333,1.1809267739581455,0.6106,0.606922586996166,3.5284,79510
fixed_sin,2,0.04,1.2899969581729058,0.6002333333333333,1.344619086213932,0.5875,0.5713249116502184,3.4792,79510
fixed_sin,3,0.04,1.1268877971337548,0.6446833333333334,1.1435793816663657,0.6426,0.6380363048928701,3.4878,79510
fixed_sin,4,0.04,1.4789993189799506,0.5299333333333334,1.5085420433882695,0.5225,0.5062576080104163,4.2827,79510
fixed_sin,5,0.04,1.1346712932149485,0.6466166666666666,1.1432032281426108,0.6455,0.6364299574808412,3.6174,79510
fixed_sin,6,0.04,1.222714412186954,0.6229333333333333,1.2507953199611348,0.619,0.6146431509207264,3.9526,79510
fixed_sin,7,0.04,1.2466201522329976,0.6087666666666667,1.255052983001539,0.6028,0.5949417069649143,4.0213,79510
fixed_sin,8,0.04,1.3308171442449728,0.5812333333333334,1.3516402138266594,0.576,0.5668515181662258,3.9535,79510
fixed_sin,9,0.04,1.5931853278994814,0.5084,1.59896329519855,0.5119,0.4956677547891892,3.6165,79510
fixed_sin,0,0.05,1.946830030824584,0.32893333333333336,1.9563210617964435,0.3243,0.302661097346688,3.5845,79510
fixed_sin,1,0.05,1.8634342230967622,0.3365166666666667,1.8463781487410236,0.3393,0.32524138012312676,3.5203,79510
fixed_sin,2,0.05,1.9089109619289064,0.3261,1.908600031949912,0.325,0.3040949202131672,3.608,79510
fixed_sin,3,0.05,2.133918984104067,0.30493333333333333,2.1308623392870474,0.3048,0.277739607336249,3.5803,79510
fixed_sin,4,0.05,2.005648484235125,0.32505,2.0428079655216,0.3187,0.2937592227968365,3.5797,79510
fixed_sin,5,0.05,2.0491462011835466,0.29968333333333336,2.048220274554696,0.299,0.2928411584840434,3.5705,79510
fixed_sin,6,0.05,2.0991662354357463,0.29755,2.096614718437195,0.2975,0.2812501728209775,3.6683,79510
fixed_sin,7,0.05,1.8792214787590986,0.33916666666666667,1.8729477650041033,0.3405,0.30944295146547024,3.6038,79510
fixed_sin,8,0.05,2.3666085960514254,0.22795,2.401238653310545,0.2202,0.21240930660493204,3.5784,79510
fixed_sin,9,0.05,2.038152324619578,0.30406666666666665,2.0681305630191877,0.302,0.28327865739831565,3.6493,79510
fixed_sin,0,0.060000000000000005,2.7526375634838014,0.10176666666666667,2.7499633731356092,0.1007,0.09598762288690901,3.6212,79510
fixed_sin,1,0.060000000000000005,2.7528221314904022,0.1,2.7658993514480104,0.0992,0.09801569466403773,3.7621,79510
