function/KAN type,epoch,lr,train loss,train accuracy,test loss,test accuracy,F1,run time,param num
ranged_sin,9,0.04,0.9736191041942345,0.6666833333333333,1.0241536528441557,0.6612,0.6458288511794621,7.5615,79510
ranged_sin,0,0.05,1.3657581034118433,0.5234,1.353213925270518,0.5316,0.5102528169644326,8.4903,79510
ranged_sin,1,0.05,1.314321537960821,0.5325166666666666,1.3294324563567046,0.5304,0.5137169654615693,7.5582,79510
ranged_sin,2,0.05,1.2650477126208959,0.5486333333333333,1.2669987371013423,0.5528,0.5358395589715192,8.0301,79510
ranged_sin,3,0.05,1.4028795579476143,0.5193,1.420388498503691,0.516,0.5036743187842405,7.6318,79510
ranged_sin,4,0.05,1.4368403640383087,0.5204833333333333,1.450339325294373,0.5227,0.49523112397489005,7.5496,79510
ranged_sin,5,0.05,1.441338156776896,0.5151666666666667,1.4088343799493874,0.5204,0.4893041241769002,7.5182,79510
ranged_sin,6,0.05,1.4303969621404147,0.5324333333333333,1.4453564984783245,0.5389,0.5232666944638945,7.5732,79510
ranged_sin,7,0.05,1.7398059138102826,0.46468333333333334,1.72773573998433,0.4676,0.4528331419083595,7.4968,79510
ranged_sin,8,0.05,1.3373200598556096,0.5470666666666667,1.3471131533574148,0.5492,0.5316901270119423,7.542,79510
ranged_sin,9,0.05,1.484545861098812,0.51155,1.4855971271824684,0.5165,0.49085118857486354,7.4695,79510
ranged_sin,0,0.001,0.15771848722291526,0.96085,0.1962515170549511,0.9439,0.9431115201491711,7.5747,79510
ranged_sin,1,0.001,0.10855933566138878,0.9724666666666667,0.17839161704656234,0.9464,0.9456662955635406,7.3511,79510
ranged_sin,2,0.001,0.0799934314007857,0.98125,0.17945689418216704,0.9453,0.9444418232879075,9.1708,79510
ranged_sin,3,0.001,0.060709026931072156,0.9852666666666666,0.1720375759604203,0.949,0.9482701251148653,7.6986,79510
ranged_sin,4,0.001,0.06469094009100915,0.9825666666666667,0.1913253945909488,0.9423,0.9415227273841278,7.9734,79510
ranged_sin,5,0.001,0.04730556852845495,0.9878666666666667,0.1797120675406045,0.9455,0.9447940131591801,7.6995,79510
ranged_sin,6,0.001,0.0424633840325354,0.9888166666666667,0.1946971656630041,0.9422,0.9412566618298717,7.6099,79510
ranged_sin,7,0.001,0.04372893443712389,0.98875,0.1984389765294874,0.9411,0.9402235046292919,7.5152,79510
ranged_sin,8,0.001,0.03783354385525608,0.9901,0.19785045274417656,0.9424,0.9416299595193932,8.0571,79510
ranged_sin,9,0.001,0.04283911710841331,0.9874666666666667,0.21850539008036826,0.9408,0.9398066277655867,8.8891,79510
ranged_sin,0,0.013250000000000001,0.5398005788990938,0.83105,0.5790137712173401,0.8234,0.8196333563241014,7.7525,79510
ranged_sin,1,0.013250000000000001,0.5103923948779543,0.84305,0.5436664515524913,0.8349,0.8321514160743047,8.3149,79510
ranged_sin,2,0.013250000000000001,0.582511055094601,0.8223,0.6043161604624645,0.8182,0.8134656107655344,9.2336,79510
ranged_sin,3,0.013250000000000001,0.4249666529550735,0.8701166666666666,0.4570921742042918,0.862,0.8602020854131156,7.6729,79510
ranged_sin,4,0.013250000000000001,0.49906807181550494,0.8456833333333333,0.5462613948591196,0.8382,0.8366018970558213,9.0616,79510
ranged_sin,5,0.013250000000000001,0.43699912604556157,0.86785,0.4797952163750958,0.8566,0.8547182525361263,7.6538,79510
ranged_sin,6,0.013250000000000001,0.5474168880026478,0.8306333333333333,0.5847214312310431,0.8213,0.8162590421150998,8.0701,79510
ranged_sin,7,0.013250000000000001,0.4750640574278735,0.8578166666666667,0.5182769418142403,0.8461,0.8426928406735545,8.5051,79510
ranged_sin,8,0.013250000000000001,0.42605854409621724,0.873,0.4713925292157823,0.8626,0.8604839568033894,8.2051,79510
ranged_sin,9,0.013250000000000001,0.4256380080445997,0.8702,0.4889000851637239,0.8597,0.8572240969465744,8.1633,79510
ranged_sin,0,0.025500000000000002,0.8831401787904788,0.6930833333333334,0.9104605759405027,0.6853,0.6786187228334963,8.9263,79510
ranged_sin,1,0.025500000000000002,0.7721628622014893,0.7429166666666667,0.8114827989013331,0.7413,0.7320783394448658,9.5503,79510
ranged_sin,2,0.025500000000000002,0.7363326387174094,0.7612333333333333,0.7592236044680237,0.7555,0.7519814464674789,8.9393,79510
ranged_sin,3,0.025500000000000002,0.6562026496698607,0.78775,0.7075428658040466,0.7759,0.7690922420278118,8.8347,79510
ranged_sin,4,0.025500000000000002,0.7849275540314249,0.7554166666666666,0.827905974760177,0.7493,0.7399077077448111,8.5469,79510
ranged_sin,5,0.025500000000000002,0.7659220450531954,0.7652,0.7929914991377266,0.759,0.7534811732182639,8.8287,79510
ranged_sin,6,0.025500000000000002,0.7358267197667409,0.7779666666666667,0.7853323802067216,0.7689,0.7607713603314111,9.1545,79510
ranged_sin,7,0.025500000000000002,0.6965326046003207,0.7857,0.7415354374297864,0.7816,0.7776135198004905,8.7817,79510
ranged_sin,8,0.025500000000000002,0.6622335815957106,0.8012833333333333,0.7048926657172525,0.7919,0.7871675699782895,8.744,79510
ranged_sin,9,0.025500000000000002,0.6685735604592732,0.8015,0.714364380878248,0.7921,0.7875520072250982,8.7958,79510
ranged_sin,0,0.037750000000000006,0.9068624333087315,0.6853666666666667,0.9021515216037725,0.6852,0.6743729396681116,8.7114,79510
ranged_sin,1,0.037750000000000006,0.9303272887587801,0.6764666666666667,0.958131149695937,0.6773,0.6678456692806486,9.59,79510
ranged_sin,2,0.037750000000000006,0.9985428460117088,0.6601,1.0389835705423052,0.6557,0.6469862238076394,8.2655,79510
ranged_sin,3,0.037750000000000006,0.9193798548567778,0.68995,0.9623077895231308,0.6818,0.6655003661052838,8.2807,79510
ranged_sin,4,0.037750000000000006,1.0004029323551447,0.6713,1.0483145901731625,0.6562,0.643675519984494,7.9862,79510
ranged_sin,5,0.037750000000000006,0.9886497087570142,0.6599666666666667,1.007563148714175,0.6581,0.6455561856529035,7.9843,79510
ranged_sin,6,0.037750000000000006,1.0319358944765795,0.6525166666666666,1.0634631207034846,0.6478,0.6307574666823175,7.9292,79510
ranged_sin,7,0.037750000000000006,0.9349015959099666,0.6766833333333333,0.9395459104495444,0.6771,0.6663059874066488,8.0746,79510
ranged_sin,8,0.037750000000000006,1.0143431821611644,0.6647,1.0542733376952493,0.6584,0.6392494707005856,7.8492,79510
ranged_sin,9,0.037750000000000006,1.0532136176313673,0.6508833333333334,1.08076266821023,0.6562,0.647458615599716,7.8537,79510
ranged_sin,0,0.05,1.4660100996621381,0.4905,1.4489721993731846,0.4915,0.47210158196939245,7.7331,79510
ranged_sin,1,0.05,1.3418781285219863,0.5350666666666667,1.3425893384939547,0.5408,0.5307007219919517,7.8114,79510
ranged_sin,2,0.05,1.2582773704137376,0.5810166666666666,1.2786312019749053,0.574,0.5626778019616603,7.6506,79510
ranged_sin,3,0.05,1.413964794515801,0.5371666666666667,1.4468960162181004,0.5376,0.5198594883702057,7.6973,79510
ranged_sin,4,0.05,1.3443283359252058,0.57475,1.3777091552497476,0.5733,0.5600691482382472,7.748,79510
ranged_sin,5,0.05,1.2697733736622816,0.58795,1.2831924531110532,0.589,0.5752728613077892,8.5145,79510
ranged_sin,6,0.05,1.2594955639798504,0.5915166666666667,1.2760521879621372,0.5887,0.5772420823543476,7.7554,79510
ranged_sin,7,0.05,1.3794804627198909,0.5497833333333333,1.3890207531345877,0.5527,0.5400058915176745,7.6355,79510
ranged_sin,8,0.05,1.3838453736386573,0.5494166666666667,1.4219894443347956,0.5337,0.5197313874995945,7.6377,79510
ranged_sin,9,0.05,1.3640589940903791,0.5578333333333333,1.375883534455755,0.5597,0.5422265978419211,7.615,79510
